date,continent,new_cases_avg_per_pop,new_deaths_avg_per_pop
2020-05-24,Asia,4.987473350083185,0.08350374564681254
2020-05-24,Europe,23.218520717554004,1.4432825854677596
2020-05-24,Africa,2.8266416698991472,0.06207134723333303
2020-05-24,North America,45.81495977888581,2.715722823762245
2020-05-24,South America,65.94844631098024,3.7887519023265197
2020-05-24,Oceania,NA,NA
2020-05-25,Asia,5.022799492847613,0.08215096037123826
2020-05-25,Europe,22.850229565914795,1.4097842688328754
2020-05-25,Africa,2.873820059658711,0.06748696813288559
2020-05-25,North America,45.09897677157392,2.5812500812243684
2020-05-25,South America,67.01505124308017,3.8200258123726596
2020-05-25,Oceania,NA,NA
2020-05-26,Asia,4.9673045514291685,0.08236617621053417
2020-05-26,Europe,22.43473624083552,1.37952158505477
2020-05-26,Africa,2.925580897871742,0.07134039069602874
2020-05-26,North America,44.80761916274186,2.433281866317099
2020-05-26,South America,67.5365025432179,3.7782175326267677
2020-05-26,Oceania,NA,NA
2020-05-27,Asia,5.004260185548266,0.08605559059846403
2020-05-27,Europe,21.85498696543861,1.3397423340508452
2020-05-27,Africa,3.06669948092739,0.07373576147852313
2020-05-27,North America,44.20176884958734,2.432799885161049
2020-05-27,South America,67.58752839645108,3.790068698538989
2020-05-27,Oceania,NA,NA
2020-05-28,Asia,5.05720328201506,0.0877773173128313
2020-05-28,Europe,22.31844378933601,1.3340323937153538
2020-05-28,Africa,3.080967559066596,0.07227770969787436
2020-05-28,North America,43.35396399609585,2.4190634222136316
2020-05-28,South America,71.8914768169061,3.836485765028522
2020-05-28,Oceania,NA,NA
2020-05-29,Asia,5.199553187149354,0.09266579137683836
2020-05-29,Europe,21.934164804757426,1.2038457540661451
2020-05-29,Africa,3.2778045494541788,0.07675601159558129
2020-05-29,North America,43.767021846830474,2.3662864856261856
2020-05-29,South America,74.56720672064318,3.8931080021646904
2020-05-29,Oceania,NA,NA
2020-05-30,Asia,5.29806055130708,0.09755426544084543
2020-05-30,Europe,21.96081119298972,1.1766283718003019
2020-05-30,Africa,3.5101555153561352,0.08456700327762823
2020-05-30,North America,44.4126356053591,2.375685118169155
2020-05-30,South America,82.0545099847421,3.821013409532011
2020-05-30,Oceania,NA,NA
2020-05-31,Asia,5.455198859112993,0.10201230782626068
2020-05-31,Europe,21.815588377123717,1.0789883920633956
2020-05-31,Africa,3.628570149255967,0.09019091728870203
2020-05-31,North America,44.10199875028504,2.348935164008395
2020-05-31,South America,83.55532846790366,3.7936898881232786
2020-05-31,Oceania,NA,NA
2020-06-01,Asia,5.649753977836494,0.10757717452805489
2020-06-01,Europe,21.758869636457835,1.0485353769407737
2020-06-01,Africa,3.8032239232665366,0.08977433106565952
2020-06-01,North America,43.88414326775057,2.3867706847582992
2020-06-01,South America,85.01499706942559,3.781180324104823
2020-06-01,Oceania,NA,NA
2020-06-02,Asia,5.9647069860861075,0.1121581973930678
2020-06-02,Europe,21.550076151523356,0.9880100093845628
2020-06-02,Africa,3.924554660727666,0.09373190018456332
2020-06-02,North America,44.295273193860986,2.450392197356865
2020-06-02,South America,91.37775636807594,3.9559850213100867
2020-06-02,Oceania,NA,NA
2020-06-03,Asia,6.260259823679188,0.11756933849536494
2020-06-03,Europe,21.636105919244763,0.9507050658593511
2020-06-03,Africa,3.9252836866179903,0.09383604674032393
2020-06-03,North America,44.4437233899243,2.4858178123265207
2020-06-03,South America,91.94858752618127,4.015899248977428
2020-06-03,Oceania,NA,NA
2020-06-04,Asia,6.45109478289486,0.1210435370439989
2020-06-04,Europe,21.58738109504857,0.8863730714128125
2020-06-04,Africa,4.145866091718996,0.100501426309004
2020-06-04,North America,46.35815254175386,2.539799701804091
2020-06-04,South America,92.72846008301606,4.121572145028067
2020-06-04,Oceania,NA,NA
2020-06-05,Asia,6.581946013186773,0.12371836247524805
2020-06-05,Europe,21.581671154713078,0.8582040324243871
2020-06-05,Africa,4.270529518964465,0.10310509020301963
2020-06-05,North America,46.8401336978036,2.546788428566812
2020-06-05,South America,94.17199793093523,4.113342168700136
2020-06-05,Oceania,NA,NA
2020-06-06,Asia,6.79251933937787,0.12713107078408314
2020-06-06,Europe,21.338808359110168,0.8334609576372569
2020-06-06,Africa,4.32114474506413,0.10258435742421651
2020-06-06,North America,46.29669994435752,2.4624417262581084
2020-06-06,South America,90.96164876493573,4.173585595420594
2020-06-06,Oceania,NA,NA
2020-06-07,Asia,6.957343927158637,0.13085123029191242
2020-06-07,Europe,21.35669950549471,0.8258477038566016
2020-06-07,Africa,4.433414732174084,0.100501426309004
2020-06-07,North America,46.06703592349982,2.4291850264906762
2020-06-07,South America,91.71683139278673,4.193666737660747
2020-06-07,Oceania,NA,NA
2020-06-08,Asia,7.0497637575762795,0.13503256659823296
2020-06-08,Europe,21.380300592214738,0.8155698112527165
2020-06-08,Africa,4.513086847330962,0.1061253403200778
2020-06-08,North America,45.88629298998117,2.389662571694598
2020-06-08,South America,91.58877296112412,4.430360856852055
2020-06-08,Oceania,NA,NA
2020-06-09,Asia,7.144796923185374,0.13844527490706807
2020-06-09,Europe,21.42921574775545,0.8022466171365695
2020-06-09,Africa,4.674930594982976,0.10862485765833281
2020-06-09,North America,46.133549323034686,2.401953091173866
2020-06-09,South America,90.29205789089522,4.333905534288699
2020-06-09,Oceania,NA,NA
2020-06-10,Asia,7.2465325249325385,0.14225766977459559
2020-06-10,Europe,21.464807709180015,0.7811198378952506
2020-06-10,Africa,4.822297971384261,0.11310315955603972
2020-06-10,North America,47.14257687322481,2.2797708681152575
2020-06-10,South America,94.58349674733181,4.405012529762026
2020-06-10,Oceania,NA,NA
2020-06-11,Asia,7.419258608527455,0.14988245950965065
2020-06-11,Europe,20.844708188745628,0.757138088486186
2020-06-11,Africa,4.862706835019384,0.11393633200212473
2020-06-11,North America,45.962205022059,2.1807237405470365
2020-06-11,South America,94.53609208368292,4.385260586574991
2020-06-11,Oceania,NA,NA
2020-06-12,Asia,7.406314913049801,0.15228057886180504
2020-06-12,Europe,20.88772307260633,0.7110779031132203
2020-06-12,Africa,4.981225615474976,0.11831048734407101
2020-06-12,North America,46.17789158939126,2.1260188793353914
2020-06-12,South America,91.98743301444911,4.369459032025363
2020-06-12,Oceania,NA,NA
2020-06-13,Asia,7.544698697717071,0.15486316893335594
2020-06-13,Europe,20.918937413107017,0.6850025089144753
2020-06-13,Africa,5.131404948881799,0.12476757380122983
2020-06-13,North America,47.2519865956481,2.1643363812413456
2020-06-13,South America,89.95693325482186,4.415876098514896
2020-06-13,Oceania,NA,NA
2020-06-14,Asia,7.8648783763495835,0.16159635019132795
2020-06-14,Europe,20.942728831171568,0.6716793147983283
2020-06-14,Africa,5.388230355387502,0.13237027237175553
2020-06-14,North America,47.883381910073254,2.1556607204324503
2020-06-14,South America,91.72901175775205,4.530108169946584
2020-06-14,Oceania,NA,NA
2020-06-15,Asia,8.0533152162131,0.16931337528608123
2020-06-15,Europe,20.775808242030696,0.6558818132034682
2020-06-15,Africa,5.703169540007635,0.14559688495335502
2020-06-15,North America,48.86927436477299,2.154214776964301
2020-06-15,South America,94.83829681444456,4.321395970270243
2020-06-15,Oceania,NA,NA
2020-06-16,Asia,8.182998131948837,0.22665302389849118
2020-06-16,Europe,20.848514815635955,0.6376100041298951
2020-06-16,Africa,5.822833932576594,0.15392860941420508
2020-06-16,North America,50.03880163992768,2.1534918052302268
2020-06-16,South America,97.25560546148459,4.37933500361888
2020-06-16,Oceania,NA,NA
2020-06-17,Asia,8.336231809527524,0.22997349684762808
2020-06-17,Europe,20.893242681597307,0.6286644309376249
2020-06-17,Africa,6.053935139809423,0.15934423031375763
2020-06-17,North America,51.40039840576819,2.131320672051938
2020-06-17,South America,94.9535164830356,4.387235780893694
2020-06-17,Oceania,NA,NA
2020-06-18,Asia,8.43320191769028,0.2324331064395813
2020-06-18,Europe,20.855937738072097,0.6379906668189279
2020-06-18,Africa,6.13506530674695,0.1633017994326614
2020-06-18,North America,53.138422454483546,2.117343218526496
2020-06-18,South America,93.6202603179107,4.428714861586469
2020-06-18,Oceania,NA,NA
2020-06-19,Asia,8.751444653769129,0.23913554257765388
2020-06-19,Europe,20.809116227321063,0.6191478637118056
2020-06-19,Africa,6.312635184318817,0.17007132555710208
2020-06-19,North America,54.52122639119024,2.1110774634978493
2020-06-19,South America,105.62450378983151,4.521548994565536
2020-06-19,Oceania,NA,NA
2020-06-20,Asia,8.83928346132176,0.24260974112628783
2020-06-20,Europe,20.590996506505284,0.6105829532085683
2020-06-20,Africa,6.657256137330729,0.1732998687856815
2020-06-20,North America,56.85955796976555,2.0650482630950995
2020-06-20,South America,117.88190133359949,4.561052880939607
2020-06-20,Oceania,NA,NA
2020-06-21,Asia,8.682760055913835,0.24583797871572646
2020-06-21,Europe,20.32262931073718,0.6022083740498472
2020-06-21,Africa,6.722556027792641,0.17225840322807523
2020-06-21,North America,58.86194868257418,2.245791196613751
2020-06-21,South America,131.69147241281533,4.60746994742914
2020-06-21,Oceania,NA,NA
2020-06-22,Asia,8.783788519903315,0.2427327216058855
2020-06-22,Europe,20.220231047387365,0.5845075590098233
2020-06-22,Africa,6.660588827115069,0.1641349718787464
2020-06-22,North America,61.6258696219414,2.322908181581709
2020-06-22,South America,132.88448978131225,4.528132975627881
2020-06-22,Oceania,NA,NA
2020-06-23,Asia,8.922633481369076,0.19443213824390373
2020-06-23,Europe,20.069298291185866,0.5742296664059384
2020-06-23,Africa,6.815454755531119,0.16705107544004394
2020-06-23,North America,65.60269614050777,2.3327887952807287
2020-06-23,South America,133.70287862736177,4.529120572787233
2020-06-23,Oceania,NA,NA
2020-06-24,Asia,8.987966861155332,0.19870570990992248
2020-06-24,Europe,19.941014964981825,0.5392086990149233
2020-06-24,Africa,7.086444093620267,0.17038376522438398
2020-06-24,North America,67.94271465312926,2.3807459203076777
2020-06-24,South America,138.47330210608396,4.48138671008523
2020-06-24,Oceania,NA,NA
2020-06-25,Asia,9.092930700491939,0.20036594638449093
2020-06-25,Europe,19.660466563164672,0.5127526421271454
2020-06-25,Africa,7.475639772497726,0.1717376704492721
2020-06-25,North America,70.91605640480009,2.3662864856261856
2020-06-25,South America,144.64183396339513,4.444516416136097
2020-06-25,Oceania,NA,NA
2020-06-26,Asia,9.188916964817913,0.19996625982579852
2020-06-26,Europe,19.4471051259618,0.523791860109096
2020-06-26,Africa,7.663311865978375,0.1665303426612408
2020-06-26,North America,75.30063898138454,2.3947233738331204
2020-06-26,South America,140.99694204728084,4.37571381403459
2020-06-26,Oceania,NA,NA
2020-06-27,Asia,9.332312204028787,0.20254884989734942
2020-06-27,Europe,19.311589208666135,0.5083750212032686
2020-06-27,Africa,7.7558981540495715,0.16309350632114017
2020-06-27,North America,77.46280644742367,2.4342458286291984
2020-06-27,South America,133.29170901001834,4.416205297568013
2020-06-27,Oceania,NA,NA
2020-06-28,Asia,9.551063732113128,0.19968955374670377
2020-06-28,Europe,19.171315007757556,0.5114203227155307
2020-06-28,Africa,7.881394753741126,0.16132301487320952
2020-06-28,North America,81.5321733479516,2.248201102394
2020-06-28,South America,122.93346080368381,4.364191847175486
2020-06-28,Oceania,NA,NA
2020-06-29,Asia,9.670662248521854,0.20636124476487694
2020-06-29,Europe,19.036179753150922,0.5167496003619896
2020-06-29,Africa,8.099373494948116,0.16007325620408203
2020-06-29,North America,84.14595715720932,2.1706021362699923
2020-06-29,South America,121.01752231454137,4.466572752694954
2020-06-29,Oceania,NA,NA
2020-06-30,Asia,9.798807908262619,0.21134195418858226
2020-06-30,Europe,18.667888601511716,0.496764809187769
2020-06-30,Africa,8.357240367011427,0.15871935097919387
2020-06-30,North America,86.77299544825841,2.0927621795679596
2020-06-30,South America,120.94542772190869,4.4461624114016836
2020-06-30,Oceania,NA,NA
2020-07-01,Asia,10.501272407724464,0.21189536634677172
2020-07-01,Europe,18.256963228700837,0.5074233644806867
2020-07-01,Africa,8.551369546949232,0.16111472176168826
2020-07-01,North America,90.2449467058627,2.040226233558538
2020-07-01,South America,123.08851355770203,4.438920032233104
2020-07-01,Oceania,NA,NA
2020-07-02,Asia,10.694812937491285,0.21232579802536355
2020-07-02,Europe,17.997731937469517,0.51351396750521106
2020-07-02,Africa,8.786636616412487,0.16371838565570393
2020-07-02,North America,94.29575733188271,2.086978405695363
2020-07-02,South America,123.46511727446817,4.481057511032113
2020-07-02,Oceania,NA,NA
2020-07-03,Asia,10.837224332865377,0.21244877850496122
2020-07-03,Europe,17.73012606707948,0.5009520987671295
2020-07-03,Africa,9.154273958247495,0.16642619610548018
2020-07-03,North America,95.63084513414049,2.0766158108402935
2020-07-03,South America,122.66187158486207,4.560723681886489
2020-07-03,Oceania,NA,NA
2020-07-04,Asia,11.059757510697347,0.21985835240072035
2020-07-04,Europe,17.47146576988171,0.5013327614561623
2020-07-04,Africa,9.492646117913768,0.16621790299395894
2020-07-04,North America,97.68360287775631,2.017091138068151
2020-07-04,South America,121.19068101648104,4.585413610870284
2020-07-04,Oceania,NA,NA
2020-07-05,Asia,11.342428143052572,0.22874369205165146
2020-07-05,Europe,17.29236397469179,0.5013327614561623
2020-07-05,Africa,9.807793595645423,0.17673670512578213
2020-07-05,North America,100.64513609110392,2.024079864830872
2020-07-05,South America,118.89023803329765,4.521548994565536
2020-07-05,Oceania,NA,NA
2020-07-06,Asia,11.514693049848999,0.23046541876601873
2020-07-06,Europe,17.384294014093204,0.5064717077581048
2020-07-06,Africa,10.083261235632278,0.18038183457740406
2020-07-06,North America,101.55367057025768,2.035406421998041
2020-07-06,South America,119.79454783221077,4.534387757637109
2020-07-06,Oceania,NA,NA
2020-07-07,Asia,11.628603719076334,0.23212565524058718
2020-07-07,Europe,17.22479634738847,0.5089460152368178
2020-07-07,Africa,10.69928811295638,0.19037990393042417
2020-07-07,North America,103.50280236532282,2.2392844510070797
2020-07-07,South America,122.75240132446932,4.579488027914173
2020-07-07,Oceania,NA,NA
2020-07-08,Asia,11.235957792840898,0.23347844051616143
2020-07-08,Europe,17.41455669787131,0.49771646591035096
2020-07-08,Africa,10.861652593387197,0.1902757573746635
2020-07-08,North America,106.51590756236774,2.2800118586932827
2020-07-08,South America,122.04133136973604,4.614053928491485
2020-07-08,Oceania,NA,NA
2020-07-09,Asia,11.450989161417409,0.23805946338117434
2020-07-09,Europe,17.4539552861862,0.49448083305357243
2020-07-09,Africa,11.380823173853916,0.18881770559401476
2020-07-09,North America,107.95221140739596,2.355682900193091
2020-07-09,South America,122.42386066945829,4.5801464260204074
2020-07-09,Oceania,NA,NA
2020-07-10,Asia,11.624606853489409,0.24362433008296855
2020-07-10,Europe,17.583570931801862,0.4872482419619497
2020-07-10,Africa,11.648167382491444,0.19579552482997667
2020-07-10,North America,112.17171543803339,2.40364002522004
2020-07-10,South America,123.84665897703107,4.611749535119664
2020-07-10,Oceania,NA,NA
2020-07-11,Asia,11.67564375252244,0.2425175057665896
2020-07-11,Europe,17.768953661360822,0.4887708927180808
2020-07-11,Africa,11.991955163057268,0.19839918872399234
2020-07-11,North America,115.43737876084839,2.517628568625803
2020-07-11,South America,125.06107428398063,4.568295260108186
2020-07-11,Oceania,NA,NA
2020-07-12,Asia,11.63506019425521,0.24866652974647266
2020-07-12,Europe,17.787986795812458,0.48248995834904007
2020-07-12,Africa,12.312934847911517,0.19558723171845543
2020-07-12,North America,116.87802043628105,2.558114985733981
2020-07-12,South America,124.73483802234144,4.626892691563058
2020-07-12,Oceania,NA,NA
2020-07-13,Asia,11.830906608014487,0.25091092349913
2020-07-13,Europe,17.99506729864629,0.4733540538122535
2020-07-13,Africa,12.558616572950834,0.1929835678244398
2020-07-13,North America,120.84785822808473,2.5696825334791744
2020-07-13,South America,124.73845921192573,4.663433786459074
2020-07-13,Oceania,NA,NA
2020-07-14,Asia,11.976699966577515,0.25084943325933123
2020-07-14,Europe,18.165413851988454,0.45679522683932783
2020-07-14,Africa,12.23878250020995,0.18610989514423848
2020-07-14,North America,123.27752523573145,2.501482199898137
2020-07-14,South America,124.3200472154137,4.677589345743116
2020-07-14,Oceania,NA,NA
2020-07-15,Asia,12.165628728359424,0.2558608878029359
2020-07-15,Europe,18.192821565598813,0.4527982686044837
2020-07-15,Africa,12.580070763437524,0.18288135191565907
2020-07-15,North America,124.84637389867335,2.4853358311704707
2020-07-15,South America,123.46709246878689,4.748367142163326
2020-07-15,Oceania,NA,NA
2020-07-16,Asia,12.266196015550412,0.26065712650724476
2020-07-16,Europe,18.483076865986302,0.4499432984367379
2020-07-16,Africa,12.711607863363195,0.19777430938942858
2020-07-16,North America,127.37605199620037,2.457139933541561
2020-07-16,South America,124.8161501884614,4.811244161308722
2020-07-16,Oceania,NA,NA
2020-07-17,Asia,12.500596809663556,0.2678207394438085
2020-07-17,Europe,18.774664485785408,0.446517334235443
2020-07-17,Africa,12.90417484496459,0.19881577494703484
2020-07-17,North America,127.02324178997198,2.4894326709968935
2020-07-17,South America,123.08291717379905,4.790175421909218
2020-07-17,Oceania,NA,NA
2020-07-18,Asia,13.080449770966533,0.29118703056736434
2020-07-18,Europe,18.73012695116857,0.4295778445734846
2020-07-18,Africa,12.927920259678015,0.2046479820696299
